"",          0.75,           1.5,             1,            30,       572.932,      416.0522,      300.2603,       557.004,        568.34,       306.655,       196.235,       459.805,    4.3247E+02,    1.7325E+02,    1.0678E+02,    3.0017E+02,    7.0612E+02,    5.0891E+02,    3.1741E+02,    7.0463E+02,    2.7939E+02,    6.9863E+01,    3.6667E+01,    1.5088E+02,    9.0513E+02,    9.1165E+02,    5.6348E+02,    1.2522E+03,    2.5642E+02,    4.4574E+01,    1.4443E+01,    1.0873E+02,    9.2618E+02,    1.1648E+03,    7.2693E+02,    1.7344E+03,    2.5642E+02,    2.9082E+01,    1.4443E+01,    1.0873E+02,    9.2618E+02,    1.3956E+03,    7.2693E+02,    1.7344E+03,             0,            10,      3.333333,             0,             0,             0,             0,             0,
"",           1.5,           2.5,             2,            30,      773.6693,      748.1425,      612.1509,      898.7383,       802.755,         690.1,        525.65,        877.95,    7.3865E+02,    4.8776E+02,    3.5152E+02,    6.7752E+02,    8.8982E+02,    9.2197E+02,    6.9431E+02,    1.1165E+03,    5.3007E+02,    2.5717E+02,    1.5277E+02,    4.5117E+02,    9.6828E+02,    1.3013E+03,    9.7404E+02,    1.6171E+03,    2.6790E+02,    1.7728E+02,    7.6374E+01,    3.4351E+02,    1.0601E+03,    1.5219E+03,    1.1282E+03,    2.0347E+03,    2.6790E+02,    1.2656E+02,    7.6374E+01,    3.4351E+02,    1.0601E+03,    1.7353E+03,    1.1282E+03,    2.0347E+03,             0,             0,             0,             0,             0,             0,             0,             0,
"",           2.5,           3.5,             3,            30,       736.483,      789.8708,       663.435,       922.877,       737.695,        745.18,       605.635,        915.88,    6.3340E+02,    5.7725E+02,    4.5691E+02,    7.4585E+02,    8.0180E+02,    9.3578E+02,    7.4996E+02,    1.1188E+03,    4.8414E+02,    3.7122E+02,    2.5754E+02,    5.4340E+02,    9.8742E+02,    1.2578E+03,    9.8317E+02,    1.5245E+03,    3.5784E+02,    2.8650E+02,    1.3851E+02,    4.6534E+02,    1.0793E+03,    1.4458E+03,    1.1167E+03,    1.9110E+03,    3.5784E+02,    2.2005E+02,    1.3851E+02,    4.6534E+02,    1.0793E+03,    1.6242E+03,    1.1167E+03,    1.9110E+03,             0,             0,             0,             0,             0,             0,             0,             0,
"",           3.5,             5,             4,            30,      586.6477,      716.2132,       611.859,      824.0877,        544.42,       673.895,        546.19,        805.78,    5.2433E+02,    5.3334E+02,    4.4184E+02,    6.6368E+02,    6.7550E+02,    8.3585E+02,    6.7757E+02,    9.6920E+02,    3.9612E+02,    3.6657E+02,    2.7410E+02,    5.0453E+02,    7.5970E+02,    1.1183E+03,    8.7053E+02,    1.3236E+03,    3.3488E+02,    2.9614E+02,    1.7667E+02,    4.3410E+02,    8.5729E+02,    1.2835E+03,    1.0004E+03,    1.6476E+03,    3.3488E+02,    2.4136E+02,    1.7667E+02,    4.3410E+02,    8.5729E+02,    1.4477E+03,    1.0004E+03,    1.6476E+03,             0,      6.666667,             0,             0,             0,             0,             0,             0,
"",             5,             7,             6,            30,       293.151,      513.9179,      432.8337,      598.5553,       288.955,        476.59,        389.74,        584.61,    2.5451E+02,    3.7312E+02,    2.9996E+02,    4.7016E+02,    3.3871E+02,    6.0182E+02,    4.8793E+02,    7.1473E+02,    2.1432E+02,    2.5282E+02,    1.8924E+02,    3.5052E+02,    3.7124E+02,    8.1996E+02,    6.2414E+02,    1.0081E+03,    1.5596E+02,    2.0525E+02,    1.2781E+02,    2.9990E+02,    4.1525E+02,    9.4403E+02,    7.2888E+02,    1.2840E+03,    1.5596E+02,    1.7038E+02,    1.2781E+02,    2.9990E+02,    4.1525E+02,    1.0727E+03,    7.2888E+02,    1.2840E+03,      3.333333,             0,             0,             0,             0,             0,             0,             0,
"",             7,             9,             8,            30,      232.8787,      360.7468,      298.8405,       423.877,       233.455,        327.88,        264.92,       400.675,    1.9136E+02,    2.5286E+02,    2.0480E+02,    3.2748E+02,    2.6982E+02,    4.2220E+02,    3.2988E+02,    5.0788E+02,    1.5404E+02,    1.6700E+02,    1.2743E+02,    2.3935E+02,    3.1766E+02,    5.9601E+02,    4.4284E+02,    7.3092E+02,    1.1903E+02,    1.3486E+02,    7.9589E+01,    1.9825E+02,    3.4636E+02,    6.9296E+02,    5.0890E+02,    9.4259E+02,    1.1903E+02,    1.1170E+02,    7.9589E+01,    1.9825E+02,    3.4636E+02,    7.9108E+02,    5.0890E+02,    9.4259E+02,      3.333333,             0,             0,             0,             0,             0,      3.333333,      3.333333,
"",             9,            11,            10,            30,      208.3715,      265.2655,      216.0261,      315.6257,        200.93,        238.23,       192.905,        295.63,    1.7031E+02,    1.8090E+02,    1.4706E+02,    2.3719E+02,    2.4111E+02,    3.0993E+02,    2.4044E+02,    3.8289E+02,    1.3338E+02,    1.1734E+02,    8.6302E+01,    1.7093E+02,    2.8321E+02,    4.4940E+02,    3.2625E+02,    5.5280E+02,    1.1998E+02,    9.3304E+01,    5.2724E+01,    1.4007E+02,    3.2531E+02,    5.2880E+02,    3.7786E+02,    7.7428E+02,    1.1998E+02,    7.5230E+01,    5.2724E+01,    1.4007E+02,    3.2531E+02,    6.0920E+02,    3.7786E+02,    7.7428E+02,             0,             0,             0,             0,             0,             0,             0,             0,
"",            11,            14,            12,            30,      152.0866,      203.1538,       164.195,      243.5311,       141.225,       181.825,       142.155,       226.225,    1.2572E+02,    1.3626E+02,    1.0768E+02,    1.7958E+02,    1.7969E+02,    2.3814E+02,    1.7959E+02,    2.9248E+02,    9.6828E+01,    8.7650E+01,    6.3729E+01,    1.2843E+02,    2.2963E+02,    3.4461E+02,    2.5079E+02,    4.3073E+02,    7.3674E+01,    7.0018E+01,    3.7984E+01,    1.0880E+02,    2.5260E+02,    4.0808E+02,    2.9286E+02,    5.9631E+02,    7.3674E+01,    5.5825E+01,    3.7984E+01,    1.0880E+02,    2.5260E+02,    4.7569E+02,    2.9286E+02,    5.9631E+02,      3.333333,      6.666667,             0,             0,             0,             0,             0,             0,
"",            14,            20,            16,            30,      90.27763,      130.9451,      103.3006,      159.6924,        85.825,        115.15,       88.1635,        146.06,    7.4630E+01,    8.4768E+01,    6.6052E+01,    1.1531E+02,    9.8168E+01,    1.5370E+02,    1.1406E+02,    1.9542E+02,    4.5352E+01,    5.3144E+01,    3.6474E+01,    8.0682E+01,    1.5022E+02,    2.2870E+02,    1.6297E+02,    2.9313E+02,    4.4013E+01,    4.1314E+01,    2.2291E+01,    6.6240E+01,    1.7816E+02,    2.7428E+02,    1.9242E+02,    3.9214E+02,    4.4013E+01,    3.2734E+01,    2.2291E+01,    6.6240E+01,    1.7816E+02,    3.1934E+02,    1.9242E+02,    3.9214E+02,      6.666667,            10,             0,             0,             0,             0,             0,             0,
"",            20,            30,            24,            30,      51.20837,      63.42761,       50.2084,      78.80867,       45.5435,       53.9985,        40.791,        70.829,    4.0951E+01,    3.8664E+01,    2.9496E+01,    5.3302E+01,    5.3389E+01,    7.4208E+01,    5.4220E+01,    9.3640E+01,    2.6025E+01,    2.3517E+01,    1.5763E+01,    3.5466E+01,    9.0131E+01,    1.1507E+02,    7.8463E+01,    1.5488E+02,    1.8945E+01,    1.7985E+01,    9.1893E+00,    2.9510E+01,    1.1041E+02,    1.4120E+02,    9.4160E+01,    2.0954E+02,    1.8945E+01,    1.3871E+01,    9.1893E+00,    2.9510E+01,    1.1041E+02,    1.6806E+02,    9.4160E+01,    2.0954E+02,             0,             0,             0,             0,             0,      3.333333,             0,             0,
"",            30,            42,        35.983,            30,      14.43809,      23.73398,      17.68659,      31.05318,       12.0175,       19.2335,       13.7745,       26.1305,    1.0295E+01,    1.3132E+01,    9.5243E+00,    1.9090E+01,    1.4237E+01,    2.7789E+01,    1.8771E+01,    3.6503E+01,    5.5494E+00,    7.2877E+00,    4.6557E+00,    1.2189E+01,    2.6216E+01,    4.5706E+01,    2.9920E+01,    6.1137E+01,    5.0519E+00,    5.2527E+00,    2.4286E+00,    9.3404E+00,    3.2723E+01,    5.7009E+01,    3.6022E+01,    9.3410E+01,    5.0519E+00,    3.8666E+00,    2.4286E+00,    9.3404E+00,    3.2723E+01,    6.9601E+01,    3.6022E+01,    9.3410E+01,             0,             0,             0,             0,             0,             0,             0,             0,
"",            42,            50,        47.917,            30,       7.98163,       9.15462,      6.478687,      12.19518,        5.8652,       6.96235,       4.71405,       9.82345,    4.4013E+00,    4.3495E+00,    2.9103E+00,    6.7846E+00,    8.5155E+00,    1.0626E+01,    6.9591E+00,    1.4648E+01,    2.6408E+00,    2.0512E+00,    1.1366E+00,    3.8984E+00,    1.6438E+01,    1.8832E+01,    1.1765E+01,    2.6127E+01,    2.3537E+00,    1.3263E+00,    2.8420E-01,    2.9072E+00,    2.2389E+01,    2.4619E+01,    1.4546E+01,    3.9956E+01,    2.3537E+00,    8.4960E-01,    2.8420E-01,    2.9072E+00,    2.2389E+01,    3.0445E+01,    1.4546E+01,    3.9956E+01,             0,             0,      3.333333,             0,             0,             0,             0,             0,

Diagnostics VPC strata TRTPN = 3
""," False pos (%)"," False neg (%)",
"       PI 40% ",      1.282051,      2.564103,
"       PI 80% ",     0.5128205,             0,
"       PI 90% ",             0,     0.2564103,
"       PI 95% ",     0.2564103,     0.5128205,

NPC results strata TRTPN = 3
bin 3: 30 observations
"","points below PI (count)","points below PI (%)","outside CI for below PI","95% CI below: from (%)","95% CI below: to (%)","points above PI (count)","points above PI (%)","outside CI for above PI","95% CI above: from (%)","95% CI above: to (%)",
"         0% PI",             2,      6.666667,             *,      33.33333,      66.66667,            28,      93.33333,             *,      33.33333,      66.66667,
"        40% PI",             0,             0,             *,      13.33333,      46.66667,            18,            60,             *,      13.33333,      46.66667,
"        80% PI",             0,             0,              ,             0,            20,             6,            20,              ,             0,      23.33333,
"        90% PI",             0,             0,              ,             0,      13.33333,             4,      13.33333,              ,             0,      13.33333,
"        95% PI",             0,             0,              ,             0,            10,             1,      3.333333,              ,             0,            10,

NPC results strata TRTPN = 3
bin 4: 30 observations
"","points below PI (count)","points below PI (%)","outside CI for below PI","95% CI below: from (%)","95% CI below: to (%)","points above PI (count)","points above PI (%)","outside CI for above PI","95% CI above: from (%)","95% CI above: to (%)",
"         0% PI",             5,      16.66667,             *,      33.33333,      66.66667,            25,      83.33333,             *,      33.33333,      66.66667,
"        40% PI",             0,             0,             *,      13.33333,      46.66667,            19,      63.33333,             *,      16.66667,      46.66667,
"        80% PI",             0,             0,              ,             0,            20,             2,      6.666667,              ,             0,            20,
"        90% PI",             0,             0,              ,             0,      13.33333,             0,             0,              ,             0,      13.33333,
"        95% PI",             0,             0,              ,             0,            10,             0,             0,              ,             0,            10,

NPC results strata TRTPN = 3
bin 5: 30 observations
"","points below PI (count)","points below PI (%)","outside CI for below PI","95% CI below: from (%)","95% CI below: to (%)","points above PI (count)","points above PI (%)","outside CI for above PI","95% CI above: from (%)","95% CI above: to (%)",
"         0% PI",             9,            30,             *,      33.33333,      66.66667,            21,            70,             *,      33.33333,      66.66667,
"        40% PI",             3,            10,             *,      13.33333,      46.66667,             8,      26.66667,              ,      13.33333,      46.66667,
"        80% PI",             1,      3.333333,              ,             0,      23.33333,             0,             0,              ,             0,      23.33333,
"        90% PI",             0,             0,              ,             0,      13.33333,             0,             0,              ,             0,      13.33333,
"        95% PI",             0,             0,              ,             0,            10,             0,             0,              ,             0,            10,

NPC results strata TRTPN = 3
bin 6: 30 observations
"","points below PI (count)","points below PI (%)","outside CI for below PI","95% CI below: from (%)","95% CI below: to (%)","points above PI (count)","points above PI (%)","outside CI for above PI","95% CI above: from (%)","95% CI above: to (%)",
"         0% PI",            17,      56.66667,              ,      33.33333,      66.66667,            13,      43.33333,              ,      33.33333,      66.66667,
"        40% PI",             6,            20,              ,      13.33333,      46.66667,             7,      23.33333,              ,      13.33333,            50,
"        80% PI",             2,      6.666667,              ,             0,            20,             1,      3.333333,              ,             0,      23.33333,
"        90% PI",             1,      3.333333,              ,             0,      13.33333,             0,             0,              ,             0,      13.33333,
"        95% PI",             0,             0,              ,             0,            10,             0,             0,              ,             0,            10,

NPC results strata TRTPN = 3
bin 7: 30 observations
"","points below PI (count)","points below PI (%)","outside CI for below PI","95% CI below: from (%)","95% CI below: to (%)","points above PI (count)","points above PI (%)","outside CI for above PI","95% CI above: from (%)","95% CI above: to (%)",
"         0% PI",            21,            70,             *,      33.33333,      66.66667,             9,            30,             *,      33.33333,      66.66667,
"        40% PI",            13,      43.33333,              ,      13.33333,      46.66667,             2,      6.666667,             *,      16.66667,      46.66667,
"        80% PI",             3,            10,              ,             0,      23.33333,             0,             0,              ,             0,      23.33333,
"        90% PI",             1,      3.333333,              ,             0,      13.33333,             0,             0,              ,             0,      13.33333,
"        95% PI",             1,      3.333333,              ,             0,            10,             0,             0,              ,             0,            10,

NPC results strata TRTPN = 3
bin 8: 30 observations
"","points below PI (count)","points below PI (%)","outside CI for below PI","95% CI below: from (%)","95% CI below: to (%)","points above PI (count)","points above PI (%)","outside CI for above PI","95% CI above: from (%)","95% CI above: to (%)",
"         0% PI",            30,           100,             *,      33.33333,      66.66667,             0,             0,             *,      33.33333,      66.66667,
"        40% PI",            26,      86.66667,             *,      16.66667,      46.66667,             0,             0,             *,      13.33333,      46.66667,
"        80% PI",             9,            30,             *,             0,            20,             0,             0,              ,             0,            20,
"        90% PI",             3,            10,              ,             0,      13.33333,             0,             0,              ,             0,      13.33333,
"        95% PI",             2,      6.666667,              ,             0,            10,             0,             0,              ,             0,            10,

NPC results strata TRTPN = 3
bin 9: 30 observations
"","points below PI (count)","points below PI (%)","outside CI for below PI","95% CI below: from (%)","95% CI below: to (%)","points above PI (count)","points above PI (%)","outside CI for above PI","95% CI above: from (%)","95% CI above: to (%)",
"         0% PI",            27,            90,             *,      33.33333,      66.66667,             3,            10,             *,      33.33333,      66.66667,
"        40% PI",            18,            60,             *,      13.33333,      46.66667,             0,             0,             *,      13.33333,      46.66667,
"        80% PI",             5,      16.66667,              ,             0,      23.33333,             0,             0,              ,             0,            20,
"        90% PI",             3,            10,              ,             0,      13.33333,             0,             0,              ,             0,      13.33333,
"        95% PI",             1,      3.333333,              ,             0,            10,             0,             0,              ,             0,            10,

NPC results strata TRTPN = 3
bin 10: 30 observations
"","points below PI (count)","points below PI (%)","outside CI for below PI","95% CI below: from (%)","95% CI below: to (%)","points above PI (count)","points above PI (%)","outside CI for above PI","95% CI above: from (%)","95% CI above: to (%)",
"         0% PI",            19,      63.33333,              ,      33.33333,      66.66667,            11,      36.66667,              ,      33.33333,      66.66667,
"        40% PI",            11,      36.66667,              ,      13.33333,      46.66667,             2,      6.666667,             *,      13.33333,      46.66667,
"        80% PI",             1,      3.333333,              ,             0,            20,             0,             0,              ,             0,            20,
"        90% PI",             1,      3.333333,              ,             0,      13.33333,             0,             0,              ,             0,      13.33333,
"        95% PI",             1,      3.333333,              ,             0,            10,             0,             0,              ,             0,            10,

NPC results strata TRTPN = 3
bin 11: 30 observations
"","points below PI (count)","points below PI (%)","outside CI for below PI","95% CI below: from (%)","95% CI below: to (%)","points above PI (count)","points above PI (%)","outside CI for above PI","95% CI above: from (%)","95% CI above: to (%)",
"         0% PI",            20,      66.66667,              ,      33.33333,            70,            10,      33.33333,              ,            30,      66.66667,
"        40% PI",            14,      46.66667,              ,      13.33333,      46.66667,             4,      13.33333,              ,      13.33333,      46.66667,
"        80% PI",             3,            10,              ,             0,            20,             0,             0,              ,             0,            20,
"        90% PI",             1,      3.333333,              ,             0,      13.33333,             0,             0,              ,             0,      13.33333,
"        95% PI",             1,      3.333333,              ,             0,            10,             0,             0,              ,             0,            10,

NPC results strata TRTPN = 3
bin 12: 30 observations
"","points below PI (count)","points below PI (%)","outside CI for below PI","95% CI below: from (%)","95% CI below: to (%)","points above PI (count)","points above PI (%)","outside CI for above PI","95% CI above: from (%)","95% CI above: to (%)",
"         0% PI",            24,            80,             *,      33.33333,      66.66667,             6,            20,             *,            30,      66.66667,
"        40% PI",            16,      53.33333,             *,      13.33333,      46.66667,             2,      6.666667,             *,      13.33333,      46.66667,
"        80% PI",             6,            20,              ,             0,      23.33333,             0,             0,              ,             0,      23.33333,
"        90% PI",             1,      3.333333,              ,             0,      13.33333,             0,             0,              ,             0,      13.33333,
"        95% PI",             1,      3.333333,              ,             0,            10,             0,             0,              ,             0,            10,

NPC results strata TRTPN = 3
bin 13: 30 observations
"","points below PI (count)","points below PI (%)","outside CI for below PI","95% CI below: from (%)","95% CI below: to (%)","points above PI (count)","points above PI (%)","outside CI for above PI","95% CI above: from (%)","95% CI above: to (%)",
"         0% PI",            20,      66.66667,              ,      33.33333,      66.66667,            10,      33.33333,              ,      33.33333,      66.66667,
"        40% PI",             9,            30,              ,      16.66667,      46.66667,             5,      16.66667,              ,      13.33333,      46.66667,
"        80% PI",             3,            10,              ,             0,            20,             1,      3.333333,              ,             0,            20,
"        90% PI",             2,      6.666667,              ,             0,      13.33333,             0,             0,              ,             0,      13.33333,
"        95% PI",             0,             0,              ,             0,            10,             0,             0,              ,             0,            10,

NPC results strata TRTPN = 3
bin 14: 30 observations
"","points below PI (count)","points below PI (%)","outside CI for below PI","95% CI below: from (%)","95% CI below: to (%)","points above PI (count)","points above PI (%)","outside CI for above PI","95% CI above: from (%)","95% CI above: to (%)",
"         0% PI",            24,            80,             *,      33.33333,            70,             6,            20,             *,            30,      66.66667,
"        40% PI",            18,            60,             *,      13.33333,      46.66667,             3,            10,             *,      13.33333,      46.66667,
"        80% PI",             6,            20,              ,             0,      23.33333,             0,             0,              ,             0,      23.33333,
"        90% PI",             2,      6.666667,              ,             0,      13.33333,             0,             0,              ,             0,      13.33333,
"        95% PI",             0,             0,              ,             0,            10,             0,             0,              ,             0,            10,

NPC results strata TRTPN = 3
bin 15: 30 observations
"","points below PI (count)","points below PI (%)","outside CI for below PI","95% CI below: from (%)","95% CI below: to (%)","points above PI (count)","points above PI (%)","outside CI for above PI","95% CI above: from (%)","95% CI above: to (%)",
"         0% PI",            17,      56.66667,              ,      33.33333,      66.66667,            13,      43.33333,              ,      33.33333,      66.66667,
"        40% PI",             9,            30,              ,      13.33333,      46.66667,             6,            20,              ,      13.33333,      46.66667,
"        80% PI",             0,             0,              ,             0,            20,             2,      6.666667,              ,             0,            20,
"        90% PI",             0,             0,              ,             0,      13.33333,             0,             0,              ,             0,      13.33333,
"        95% PI",             0,             0,              ,             0,            10,             0,             0,              ,             0,      6.666667,
